Year;"NCM Code";"NCM Description";Country;State;"Economic Block";Via;URF;"US$ FOB";"Net Weight";Quantity
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"Santa Catarina";"Central America and Caribbean";MARITIMA;"0917800 - PORTO DE PARANAGUA";497;187;189
2023;22042910;"Wine in containers larger than 10 liters";Panama;Maranhão;"Central America and Caribbean";MARITIMA;"0317903 - IRF SAO LUIS";494;164;164
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";475;40;38
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;Paraná;"Central America and Caribbean";MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";470;127;128
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;Pará;"Central America and Caribbean";MARITIMA;"0217800 - ALF - BELÉM";466;39;39
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";Amapá;"Asia (minus MIDDLE EAST)";MARITIMA;"0240152 - SANTANA";451;54;54
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Poland;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";450;162;162
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Poland;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";450;162;162
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;Alagoas;"Asia (minus MIDDLE EAST)";MARITIMA;"0440151 - MACEIO";445;483;497
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Argentina;"São Paulo";"South America";MARITIMA;"0517800 - ALF - SALVADOR";439;18;18
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Argentina;"São Paulo";"Southern Common Market (MERCOSUL)";MARITIMA;"0517800 - ALF - SALVADOR";439;18;18
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"Rio Grande do Sul";"Asia (minus MIDDLE EAST)";MARITIMA;"1017700 - PORTO DE RIO GRANDE";438;130;129
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;Paraná;"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";437;116;116
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"Espírito Santo";"Asia (minus MIDDLE EAST)";MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";435;100;30
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Guyana;Amazonas;"South America";RODOVIARIA;"0260152 - BONFIM";429;156;156
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"Espírito Santo";"Central America and Caribbean";MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";429;92;88
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";420;132;128
2023;22042910;"Wine in containers larger than 10 liters";"Hong Kong";Maranhão;"Asia (minus MIDDLE EAST)";MARITIMA;"0317903 - IRF SAO LUIS";403;122;122
2023;22042910;"Wine in containers larger than 10 liters";"Marshall Islands";Maranhão;Oceania;MARITIMA;"0317903 - IRF SAO LUIS";401;86;86
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;Bahia;"Africa (minus MIDDLE EAST)";MARITIMA;"0517800 - ALF - SALVADOR";398;48;57
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";"Rio Grande do Sul";Oceania;MARITIMA;"1017800 - ALF - PORTO ALEGRE";394;42;42
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Denmark;"Espírito Santo";"European Union (EU)";MARITIMA;"0727600 - PORTO DE VITORIA";393;16;20
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Denmark;"Espírito Santo";Europe;MARITIMA;"0727600 - PORTO DE VITORIA";393;16;20
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Norway;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";386;115;109
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Ireland;"Santa Catarina";"European Union (EU)";MARITIMA;"0917800 - PORTO DE PARANAGUA";377;150;150
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Ireland;"Santa Catarina";Europe;MARITIMA;"0917800 - PORTO DE PARANAGUA";377;150;150
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;Maranhão;"Asia (minus MIDDLE EAST)";MARITIMA;"0317903 - IRF SAO LUIS";364;38;38
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Belgium;Pará;"European Union (EU)";MARITIMA;"0217800 - ALF - BELÉM";361;38;36
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Belgium;Pará;Europe;MARITIMA;"0217800 - ALF - BELÉM";361;38;36
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Rio de Janeiro";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0717800 - PORTO DE ITAGUAI";357;73;105
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Rio de Janeiro";"Asia (minus MIDDLE EAST)";MARITIMA;"0717800 - PORTO DE ITAGUAI";357;73;105
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";"Rio de Janeiro";"Asia (minus MIDDLE EAST)";MARITIMA;"0717800 - PORTO DE ITAGUAI";351;75;75
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";Pará;Oceania;MARITIMA;"0217800 - ALF - BELÉM";350;73;74
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"South Africa";"Espírito Santo";"Africa (minus MIDDLE EAST)";MARITIMA;"0727600 - PORTO DE VITORIA";335;50;60
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Paraná;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0917800 - PORTO DE PARANAGUA";329;193;180
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Paraná;"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";329;193;180
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;Pará;Europe;MARITIMA;"0217800 - ALF - BELÉM";324;301;76
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;Pará;"European Union (EU)";MARITIMA;"0217800 - ALF - BELÉM";324;301;76
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Cyprus;Pará;Europe;"VIA NAO DECLARADA";"0210200 - SANTAREM";317;45;45
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Cyprus;Pará;"European Union (EU)";"VIA NAO DECLARADA";"0210200 - SANTAREM";317;45;45
2023;22042910;"Wine in containers larger than 10 liters";China;"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";312;50;51
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"Rio de Janeiro";"Central America and Caribbean";MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";305;80;90
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;Amazonas;Europe;MARITIMA;"0227600 - PORTO DE MANAUS";301;36;36
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;Amazonas;"European Union (EU)";MARITIMA;"0227600 - PORTO DE MANAUS";301;36;36
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Antigua and Barbuda";"Santa Catarina";"Central America and Caribbean";MARITIMA;"0927800 - ITAJAI";291;107;108
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Isle of Man";"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";287;52;52
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Isle of Man";"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";287;52;52
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Cayman Islands";Bahia;"Central America and Caribbean";MARITIMA;"0517800 - ALF - SALVADOR";285;73;73
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;"Santa Catarina";"Africa (minus MIDDLE EAST)";MARITIMA;"0927502 - IRF - IMBITUBA";279;108;108
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Hong Kong";Alagoas;"Asia (minus MIDDLE EAST)";MARITIMA;"0520100 - ARACAJU";277;47;51
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;"Rio de Janeiro";"Africa (minus MIDDLE EAST)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";273;65;64
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;"São Paulo";"European Union (EU)";MARITIMA;"0817800 - PORTO DE SANTOS";272;252;94
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;"São Paulo";Europe;MARITIMA;"0817800 - PORTO DE SANTOS";272;252;94
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;Alagoas;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0440151 - MACEIO";272;18;18
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;Alagoas;"Asia (minus MIDDLE EAST)";MARITIMA;"0440151 - MACEIO";272;18;18
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;Alagoas;Europe;MARITIMA;"0417902 - IRF - PORTO DE SUAPE";271;3;6
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;Alagoas;"European Union (EU)";MARITIMA;"0417902 - IRF - PORTO DE SUAPE";271;3;6
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"São Paulo";"Central America and Caribbean";MARITIMA;"0917800 - PORTO DE PARANAGUA";269;73;48
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Bahamas;"Rio Grande do Sul";"Central America and Caribbean";MARITIMA;"1017700 - PORTO DE RIO GRANDE";261;106;106
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Bahamas;Pará;"Central America and Caribbean";MARITIMA;"0217800 - ALF - BELÉM";256;211;211
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Norway;"Rio Grande do Sul";Europe;MARITIMA;"1017700 - PORTO DE RIO GRANDE";248;39;39
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";Paraná;Europe;MARITIMA;"0927502 - IRF - IMBITUBA";245;273;211
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";245;75;75
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Santa Catarina";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";245;75;75
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Amazonas;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0227600 - PORTO DE MANAUS";242;49;50
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Amazonas;"Asia (minus MIDDLE EAST)";MARITIMA;"0227600 - PORTO DE MANAUS";242;49;50
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio de Janeiro";Europe;MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";236;349;92
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio de Janeiro";"European Union (EU)";MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";236;349;92
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;Maranhão;"Asia (minus MIDDLE EAST)";MARITIMA;"0317903 - IRF SAO LUIS";230;100;100
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";230;64;64
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Norway;"Santa Catarina";Europe;MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";225;61;61
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;Ceará;"Africa (minus MIDDLE EAST)";MARITIMA;"0317900 - ALF - FORTALEZA";219;57;58
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;"Rio de Janeiro";"European Union (EU)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";217;40;41
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Portugal;"Rio de Janeiro";Europe;MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";217;40;41
2023;22042910;"Wine in containers larger than 10 liters";"United Kingdom";"São Paulo";Europe;AEREA;"0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS";216;17;12
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;Maranhão;"European Union (EU)";MARITIMA;"0317903 - IRF SAO LUIS";214;33;35
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;Maranhão;Europe;MARITIMA;"0317903 - IRF SAO LUIS";214;33;35
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;Pará;"Asia (minus MIDDLE EAST)";MARITIMA;"0217800 - ALF - BELÉM";211;204;51
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;Pará;"Central America and Caribbean";"VIA NAO DECLARADA";"0210200 - SANTAREM";208;52;47
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";207;68;70
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"Santa Catarina";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0917800 - PORTO DE PARANAGUA";207;68;70
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;Paraná;"Central America and Caribbean";MARITIMA;"0817800 - PORTO DE SANTOS";206;81;81
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;Alagoas;Europe;MARITIMA;"0517800 - ALF - SALVADOR";206;30;36
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Germany;Alagoas;"European Union (EU)";MARITIMA;"0517800 - ALF - SALVADOR";206;30;36
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio de Janeiro";Europe;MARITIMA;"0727600 - PORTO DE VITORIA";206;30;32
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;"Rio de Janeiro";"European Union (EU)";MARITIMA;"0727600 - PORTO DE VITORIA";206;30;32
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;Alagoas;"Africa (minus MIDDLE EAST)";MARITIMA;"0417902 - IRF - PORTO DE SUAPE";200;15;15
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"South Africa";"Rio de Janeiro";"Africa (minus MIDDLE EAST)";MARITIMA;"0817800 - PORTO DE SANTOS";199;55;55
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";China;"Santa Catarina";"Asia (minus MIDDLE EAST)";MARITIMA;"0927502 - IRF - IMBITUBA";198;22;26
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"Rio de Janeiro";"Central America and Caribbean";MARITIMA;"0717800 - PORTO DE ITAGUAI";197;51;51
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Antigua and Barbuda";"São Paulo";"Central America and Caribbean";MARITIMA;"0817800 - PORTO DE SANTOS";193;36;48
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Norway;"Espírito Santo";Europe;MARITIMA;"0727600 - PORTO DE VITORIA";190;33;36
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";France;"Espírito Santo";Europe;MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";190;25;18
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";France;"Espírito Santo";"European Union (EU)";MARITIMA;"0710251 - IRF CAMPOS DOS GOYTACAZES";190;25;18
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Switzerland;"Rio Grande do Sul";Europe;MARITIMA;"1017700 - PORTO DE RIO GRANDE";187;83;83
2023;22042910;"Wine in containers larger than 10 liters";China;Maranhão;"Asia (minus MIDDLE EAST)";MARITIMA;"0317903 - IRF SAO LUIS";185;116;116
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"United Kingdom";"Rio de Janeiro";Europe;MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";184;25;27
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Bahamas;Paraná;"Central America and Caribbean";MARITIMA;"0917800 - PORTO DE PARANAGUA";180;108;54
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;Paraná;Europe;MARITIMA;"0917800 - PORTO DE PARANAGUA";179;44;44
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Greece;Paraná;"European Union (EU)";MARITIMA;"0917800 - PORTO DE PARANAGUA";179;44;44
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";178;30;30
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Thailand;"São Paulo";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0917800 - PORTO DE PARANAGUA";178;30;30
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Liberia;Pernambuco;"Africa (minus MIDDLE EAST)";MARITIMA;"0417902 - IRF - PORTO DE SUAPE";177;74;71
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"Rio de Janeiro";Europe;MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";177;36;36
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"Rio de Janeiro";"European Union (EU)";MARITIMA;"0717600 - PORTO DO RIO DE JANEIRO";177;36;36
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"Santa Catarina";Europe;MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";168;109;69
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Malta;"Santa Catarina";"European Union (EU)";MARITIMA;"0927700 - PORTO DE SAO FRANCISCO DO SUL";168;109;69
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Pará;"Asia (minus MIDDLE EAST)";"VIA NAO DECLARADA";"0210200 - SANTAREM";166;33;33
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Pará;"Association Of Southeast Asian Nations (ASEAN)";"VIA NAO DECLARADA";"0210200 - SANTAREM";166;33;33
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;"Espírito Santo";"Asia (minus MIDDLE EAST)";MARITIMA;"0727600 - PORTO DE VITORIA";165;45;45
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"São Paulo";"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0917800 - PORTO DE PARANAGUA";162;46;46
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;"São Paulo";"Asia (minus MIDDLE EAST)";MARITIMA;"0917800 - PORTO DE PARANAGUA";162;46;46
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Japan;Alagoas;"Asia (minus MIDDLE EAST)";MARITIMA;"0517800 - ALF - SALVADOR";162;22;27
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";"Marshall Islands";Ceará;Oceania;MARITIMA;"0317900 - ALF - FORTALEZA";158;26;27
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Alagoas;"Asia (minus MIDDLE EAST)";MARITIMA;"0517800 - ALF - SALVADOR";155;37;23
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Singapore;Alagoas;"Association Of Southeast Asian Nations (ASEAN)";MARITIMA;"0517800 - ALF - SALVADOR";155;37;23
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Turkey;Paraná;Europe;MARITIMA;"0917800 - PORTO DE PARANAGUA";154;73;71
2023;22042100;"Other wine, grape must, fermen.alcohol containers<=2l";Panama;"Santa Catarina";"Central America and Caribbean";MARITIMA;"0927502 - IRF - IMBITUBA";153;72;72
